STORE_ID,DEPT_ID,STORE_TYPE,STORE_SIZE,GOLD_LOADED_AT
15,12,B,123737,2026-07-13 13:09:01.728 -0700
25,12,B,128107,2026-07-13 13:09:01.728 -0700
23,27,B,114533,2026-07-13 13:09:01.728 -0700
43,23,C,41062,2026-07-13 13:09:01.728 -0700
15,36,B,123737,2026-07-13 13:09:01.728 -0700
22,98,B,119557,2026-07-13 13:09:01.728 -0700
18,14,B,120653,2026-07-13 13:09:01.728 -0700
20,29,A,203742,2026-07-13 13:09:01.728 -0700
25,58,B,128107,2026-07-13 13:09:01.728 -0700
5,94,B,34875,2026-07-13 13:09:01.728 -0700
34,2,A,158114,2026-07-13 13:09:01.728 -0700
32,74,A,203007,2026-07-13 13:09:01.728 -0700
21,92,B,140167,2026-07-13 13:09:01.728 -0700
18,41,B,120653,2026-07-13 13:09:01.728 -0700
41,38,A,196321,2026-07-13 13:09:01.728 -0700
41,98,A,196321,2026-07-13 13:09:01.728 -0700
2,4,A,202307,2026-07-13 13:09:01.728 -0700
24,77,A,203819,2026-07-13 13:09:01.728 -0700
10,83,B,126512,2026-07-13 13:09:01.728 -0700
9,4,B,125833,2026-07-13 13:09:01.728 -0700
12,71,B,112238,2026-07-13 13:09:01.728 -0700
16,71,B,57197,2026-07-13 13:09:01.728 -0700
18,98,B,120653,2026-07-13 13:09:01.728 -0700
2,41,A,202307,2026-07-13 13:09:01.728 -0700
1,83,A,151315,2026-07-13 13:09:01.728 -0700
16,31,B,57197,2026-07-13 13:09:01.728 -0700
3,29,B,37392,2026-07-13 13:09:01.728 -0700
43,44,C,41062,2026-07-13 13:09:01.728 -0700
19,52,A,203819,2026-07-13 13:09:01.728 -0700
22,92,B,119557,2026-07-13 13:09:01.728 -0700
22,26,B,119557,2026-07-13 13:09:01.728 -0700
27,45,A,204184,2026-07-13 13:09:01.728 -0700
11,92,A,207499,2026-07-13 13:09:01.728 -0700
26,60,A,152513,2026-07-13 13:09:01.728 -0700
4,21,A,205863,2026-07-13 13:09:01.728 -0700
1,47,A,151315,2026-07-13 13:09:01.728 -0700
8,79,A,155078,2026-07-13 13:09:01.728 -0700
23,51,B,114533,2026-07-13 13:09:01.728 -0700
19,14,A,203819,2026-07-13 13:09:01.728 -0700
32,51,A,203007,2026-07-13 13:09:01.728 -0700
43,5,C,41062,2026-07-13 13:09:01.728 -0700
17,49,B,93188,2026-07-13 13:09:01.728 -0700
38,44,C,39690,2026-07-13 13:09:01.728 -0700
40,49,A,155083,2026-07-13 13:09:01.728 -0700
17,51,B,93188,2026-07-13 13:09:01.728 -0700
2,77,A,202307,2026-07-13 13:09:01.728 -0700
37,55,C,39910,2026-07-13 13:09:01.728 -0700
26,18,A,152513,2026-07-13 13:09:01.728 -0700
5,77,B,34875,2026-07-13 13:09:01.728 -0700
30,44,C,42988,2026-07-13 13:09:01.728 -0700
33,24,A,39690,2026-07-13 13:09:01.728 -0700
41,77,A,196321,2026-07-13 13:09:01.728 -0700
25,48,B,128107,2026-07-13 13:09:01.728 -0700
30,27,C,42988,2026-07-13 13:09:01.728 -0700
27,78,A,204184,2026-07-13 13:09:01.728 -0700
12,47,B,112238,2026-07-13 13:09:01.728 -0700
29,47,B,93638,2026-07-13 13:09:01.728 -0700
9,45,B,125833,2026-07-13 13:09:01.728 -0700
19,19,A,203819,2026-07-13 13:09:01.728 -0700
9,98,B,125833,2026-07-13 13:09:01.728 -0700
1,78,A,151315,2026-07-13 13:09:01.728 -0700
29,78,B,93638,2026-07-13 13:09:01.728 -0700
23,47,B,114533,2026-07-13 13:09:01.728 -0700
35,45,B,103681,2026-07-13 13:09:01.728 -0700
5,47,B,34875,2026-07-13 13:09:01.728 -0700
9,51,B,125833,2026-07-13 13:09:01.728 -0700
30,19,C,42988,2026-07-13 13:09:01.728 -0700
43,24,C,41062,2026-07-13 13:09:01.728 -0700
29,96,B,93638,2026-07-13 13:09:01.728 -0700
29,99,B,93638,2026-07-13 13:09:01.728 -0700
16,99,B,57197,2026-07-13 13:09:01.728 -0700
23,87,B,114533,2026-07-13 13:09:01.728 -0700
44,52,C,39910,2026-07-13 13:09:01.728 -0700
25,26,B,128107,2026-07-13 13:09:01.728 -0700
34,24,A,158114,2026-07-13 13:09:01.728 -0700
41,49,A,196321,2026-07-13 13:09:01.728 -0700
41,4,A,196321,2026-07-13 13:09:01.728 -0700
35,31,B,103681,2026-07-13 13:09:01.728 -0700
7,72,B,70713,2026-07-13 13:09:01.728 -0700
4,81,A,205863,2026-07-13 13:09:01.728 -0700
41,8,A,196321,2026-07-13 13:09:01.728 -0700
45,1,B,118221,2026-07-13 13:09:01.728 -0700
45,72,B,118221,2026-07-13 13:09:01.728 -0700
38,6,C,39690,2026-07-13 13:09:01.728 -0700
7,12,B,70713,2026-07-13 13:09:01.728 -0700
29,80,B,93638,2026-07-13 13:09:01.728 -0700
32,87,A,203007,2026-07-13 13:09:01.728 -0700
40,10,A,155083,2026-07-13 13:09:01.728 -0700
4,49,A,205863,2026-07-13 13:09:01.728 -0700
34,92,A,158114,2026-07-13 13:09:01.728 -0700
25,41,B,128107,2026-07-13 13:09:01.728 -0700
41,3,A,196321,2026-07-13 13:09:01.728 -0700
36,10,A,39910,2026-07-13 13:09:01.728 -0700
40,1,A,155083,2026-07-13 13:09:01.728 -0700
10,34,B,126512,2026-07-13 13:09:01.728 -0700
42,14,C,39690,2026-07-13 13:09:01.728 -0700
19,9,A,203819,2026-07-13 13:09:01.728 -0700
25,85,B,128107,2026-07-13 13:09:01.728 -0700
11,87,A,207499,2026-07-13 13:09:01.728 -0700
15,93,B,123737,2026-07-13 13:09:01.728 -0700
45,27,B,118221,2026-07-13 13:09:01.728 -0700
17,54,B,93188,2026-07-13 13:09:01.728 -0700
6,82,A,202505,2026-07-13 13:09:01.728 -0700
35,41,B,103681,2026-07-13 13:09:01.728 -0700
17,81,B,93188,2026-07-13 13:09:01.728 -0700
9,42,B,125833,2026-07-13 13:09:01.728 -0700
20,38,A,203742,2026-07-13 13:09:01.728 -0700
29,91,B,93638,2026-07-13 13:09:01.728 -0700
14,71,A,200898,2026-07-13 13:09:01.728 -0700
18,79,B,120653,2026-07-13 13:09:01.728 -0700
2,9,A,202307,2026-07-13 13:09:01.728 -0700
35,87,B,103681,2026-07-13 13:09:01.728 -0700
26,9,A,152513,2026-07-13 13:09:01.728 -0700
2,90,A,202307,2026-07-13 13:09:01.728 -0700
3,11,B,37392,2026-07-13 13:09:01.728 -0700
21,49,B,140167,2026-07-13 13:09:01.728 -0700
4,3,A,205863,2026-07-13 13:09:01.728 -0700
34,74,A,158114,2026-07-13 13:09:01.728 -0700
40,11,A,155083,2026-07-13 13:09:01.728 -0700
27,81,A,204184,2026-07-13 13:09:01.728 -0700
31,98,A,203750,2026-07-13 13:09:01.728 -0700
10,2,B,126512,2026-07-13 13:09:01.728 -0700
41,92,A,196321,2026-07-13 13:09:01.728 -0700
26,49,A,152513,2026-07-13 13:09:01.728 -0700
39,8,A,184109,2026-07-13 13:09:01.728 -0700
38,40,C,39690,2026-07-13 13:09:01.728 -0700
32,28,A,203007,2026-07-13 13:09:01.728 -0700
22,90,B,119557,2026-07-13 13:09:01.728 -0700
4,87,A,205863,2026-07-13 13:09:01.728 -0700
39,82,A,184109,2026-07-13 13:09:01.728 -0700
23,21,B,114533,2026-07-13 13:09:01.728 -0700
36,79,A,39910,2026-07-13 13:09:01.728 -0700
20,21,A,203742,2026-07-13 13:09:01.728 -0700
27,56,A,204184,2026-07-13 13:09:01.728 -0700
9,6,B,125833,2026-07-13 13:09:01.728 -0700
27,5,A,204184,2026-07-13 13:09:01.728 -0700
27,93,A,204184,2026-07-13 13:09:01.728 -0700
39,92,A,184109,2026-07-13 13:09:01.728 -0700
4,40,A,205863,2026-07-13 13:09:01.728 -0700
17,74,B,93188,2026-07-13 13:09:01.728 -0700
27,98,A,204184,2026-07-13 13:09:01.728 -0700
44,82,C,39910,2026-07-13 13:09:01.728 -0700
32,14,A,203007,2026-07-13 13:09:01.728 -0700
7,18,B,70713,2026-07-13 13:09:01.728 -0700
28,74,A,206302,2026-07-13 13:09:01.728 -0700
3,90,B,37392,2026-07-13 13:09:01.728 -0700
26,82,A,152513,2026-07-13 13:09:01.728 -0700
45,85,B,118221,2026-07-13 13:09:01.728 -0700
3,3,B,37392,2026-07-13 13:09:01.728 -0700
43,59,C,41062,2026-07-13 13:09:01.728 -0700
12,20,B,112238,2026-07-13 13:09:01.728 -0700
7,85,B,70713,2026-07-13 13:09:01.728 -0700
18,71,B,120653,2026-07-13 13:09:01.728 -0700
5,44,B,34875,2026-07-13 13:09:01.728 -0700
36,7,A,39910,2026-07-13 13:09:01.728 -0700
40,8,A,155083,2026-07-13 13:09:01.728 -0700
17,72,B,93188,2026-07-13 13:09:01.728 -0700
17,60,B,93188,2026-07-13 13:09:01.728 -0700
14,67,A,200898,2026-07-13 13:09:01.728 -0700
31,24,A,203750,2026-07-13 13:09:01.728 -0700
27,82,A,204184,2026-07-13 13:09:01.728 -0700
11,67,A,207499,2026-07-13 13:09:01.728 -0700
19,98,A,203819,2026-07-13 13:09:01.728 -0700
20,41,A,203742,2026-07-13 13:09:01.728 -0700
28,14,A,206302,2026-07-13 13:09:01.728 -0700
27,10,A,204184,2026-07-13 13:09:01.728 -0700
25,24,B,128107,2026-07-13 13:09:01.728 -0700
43,20,C,41062,2026-07-13 13:09:01.728 -0700
33,80,A,39690,2026-07-13 13:09:01.728 -0700
41,42,A,196321,2026-07-13 13:09:01.728 -0700
7,80,B,70713,2026-07-13 13:09:01.728 -0700
13,83,A,219622,2026-07-13 13:09:01.728 -0700
22,46,B,119557,2026-07-13 13:09:01.728 -0700
29,22,B,93638,2026-07-13 13:09:01.728 -0700
1,26,A,151315,2026-07-13 13:09:01.728 -0700
10,67,B,126512,2026-07-13 13:09:01.728 -0700
26,87,A,152513,2026-07-13 13:09:01.728 -0700
37,8,C,39910,2026-07-13 13:09:01.728 -0700
10,91,B,126512,2026-07-13 13:09:01.728 -0700
2,45,A,202307,2026-07-13 13:09:01.728 -0700
34,49,A,158114,2026-07-13 13:09:01.728 -0700
13,18,A,219622,2026-07-13 13:09:01.728 -0700
19,27,A,203819,2026-07-13 13:09:01.728 -0700
18,23,B,120653,2026-07-13 13:09:01.728 -0700
15,82,B,123737,2026-07-13 13:09:01.728 -0700
33,32,A,39690,2026-07-13 13:09:01.728 -0700
34,40,A,158114,2026-07-13 13:09:01.728 -0700
10,80,B,126512,2026-07-13 13:09:01.728 -0700
43,13,C,41062,2026-07-13 13:09:01.728 -0700
29,79,B,93638,2026-07-13 13:09:01.728 -0700
28,28,A,206302,2026-07-13 13:09:01.728 -0700
23,97,B,114533,2026-07-13 13:09:01.728 -0700
14,87,A,200898,2026-07-13 13:09:01.728 -0700
35,34,B,103681,2026-07-13 13:09:01.728 -0700
45,7,B,118221,2026-07-13 13:09:01.728 -0700
16,32,B,57197,2026-07-13 13:09:01.728 -0700
33,7,A,39690,2026-07-13 13:09:01.728 -0700
42,40,C,39690,2026-07-13 13:09:01.728 -0700
11,93,A,207499,2026-07-13 13:09:01.728 -0700
13,36,A,219622,2026-07-13 13:09:01.728 -0700
31,4,A,203750,2026-07-13 13:09:01.728 -0700
42,59,C,39690,2026-07-13 13:09:01.728 -0700
15,42,B,123737,2026-07-13 13:09:01.728 -0700
30,90,C,42988,2026-07-13 13:09:01.728 -0700
29,40,B,93638,2026-07-13 13:09:01.728 -0700
25,2,B,128107,2026-07-13 13:09:01.728 -0700
37,85,C,39910,2026-07-13 13:09:01.728 -0700
39,4,A,184109,2026-07-13 13:09:01.728 -0700
17,19,B,93188,2026-07-13 13:09:01.728 -0700
42,82,C,39690,2026-07-13 13:09:01.728 -0700
43,95,C,41062,2026-07-13 13:09:01.728 -0700
23,38,B,114533,2026-07-13 13:09:01.728 -0700
19,23,A,203819,2026-07-13 13:09:01.728 -0700
20,34,A,203742,2026-07-13 13:09:01.728 -0700
3,95,B,37392,2026-07-13 13:09:01.728 -0700
19,32,A,203819,2026-07-13 13:09:01.728 -0700
28,80,A,206302,2026-07-13 13:09:01.728 -0700
4,82,A,205863,2026-07-13 13:09:01.728 -0700
39,72,A,184109,2026-07-13 13:09:01.728 -0700
31,25,A,203750,2026-07-13 13:09:01.728 -0700
45,54,B,118221,2026-07-13 13:09:01.728 -0700
3,20,B,37392,2026-07-13 13:09:01.728 -0700
18,32,B,120653,2026-07-13 13:09:01.728 -0700
36,83,A,39910,2026-07-13 13:09:01.728 -0700
11,38,A,207499,2026-07-13 13:09:01.728 -0700
15,23,B,123737,2026-07-13 13:09:01.728 -0700
37,17,C,39910,2026-07-13 13:09:01.728 -0700
23,79,B,114533,2026-07-13 13:09:01.728 -0700
16,56,B,57197,2026-07-13 13:09:01.728 -0700
13,26,A,219622,2026-07-13 13:09:01.728 -0700
32,18,A,203007,2026-07-13 13:09:01.728 -0700
31,13,A,203750,2026-07-13 13:09:01.728 -0700
27,99,A,204184,2026-07-13 13:09:01.728 -0700
7,9,B,70713,2026-07-13 13:09:01.728 -0700
36,11,A,39910,2026-07-13 13:09:01.728 -0700
9,30,B,125833,2026-07-13 13:09:01.728 -0700
2,85,A,202307,2026-07-13 13:09:01.728 -0700
11,90,A,207499,2026-07-13 13:09:01.728 -0700
8,22,A,155078,2026-07-13 13:09:01.728 -0700
25,4,B,128107,2026-07-13 13:09:01.728 -0700
34,65,A,158114,2026-07-13 13:09:01.728 -0700
32,71,A,203007,2026-07-13 13:09:01.728 -0700
27,41,A,204184,2026-07-13 13:09:01.728 -0700
27,22,A,204184,2026-07-13 13:09:01.728 -0700
42,11,C,39690,2026-07-13 13:09:01.728 -0700
1,28,A,151315,2026-07-13 13:09:01.728 -0700
36,5,A,39910,2026-07-13 13:09:01.728 -0700
32,83,A,203007,2026-07-13 13:09:01.728 -0700
4,5,A,205863,2026-07-13 13:09:01.728 -0700
32,94,A,203007,2026-07-13 13:09:01.728 -0700
24,9,A,203819,2026-07-13 13:09:01.728 -0700
4,27,A,205863,2026-07-13 13:09:01.728 -0700
39,80,A,184109,2026-07-13 13:09:01.728 -0700
20,20,A,203742,2026-07-13 13:09:01.728 -0700
41,82,A,196321,2026-07-13 13:09:01.728 -0700
11,34,A,207499,2026-07-13 13:09:01.728 -0700
45,38,B,118221,2026-07-13 13:09:01.728 -0700
8,81,A,155078,2026-07-13 13:09:01.728 -0700
32,26,A,203007,2026-07-13 13:09:01.728 -0700
12,80,B,112238,2026-07-13 13:09:01.728 -0700
30,72,C,42988,2026-07-13 13:09:01.728 -0700
3,5,B,37392,2026-07-13 13:09:01.728 -0700
11,35,A,207499,2026-07-13 13:09:01.728 -0700
6,55,A,202505,2026-07-13 13:09:01.728 -0700
40,26,A,155083,2026-07-13 13:09:01.728 -0700
8,27,A,155078,2026-07-13 13:09:01.728 -0700
19,71,A,203819,2026-07-13 13:09:01.728 -0700
41,25,A,196321,2026-07-13 13:09:01.728 -0700
10,4,B,126512,2026-07-13 13:09:01.728 -0700
10,12,B,126512,2026-07-13 13:09:01.728 -0700
12,31,B,112238,2026-07-13 13:09:01.728 -0700
44,40,C,39910,2026-07-13 13:09:01.728 -0700
39,81,A,184109,2026-07-13 13:09:01.728 -0700
5,23,B,34875,2026-07-13 13:09:01.728 -0700
3,67,B,37392,2026-07-13 13:09:01.728 -0700
30,23,C,42988,2026-07-13 13:09:01.728 -0700
26,26,A,152513,2026-07-13 13:09:01.728 -0700
9,14,B,125833,2026-07-13 13:09:01.728 -0700
42,90,C,39690,2026-07-13 13:09:01.728 -0700
24,90,A,203819,2026-07-13 13:09:01.728 -0700
12,79,B,112238,2026-07-13 13:09:01.728 -0700
18,4,B,120653,2026-07-13 13:09:01.728 -0700
11,98,A,207499,2026-07-13 13:09:01.728 -0700
32,23,A,203007,2026-07-13 13:09:01.728 -0700
5,91,B,34875,2026-07-13 13:09:01.728 -0700
4,22,A,205863,2026-07-13 13:09:01.728 -0700
30,95,C,42988,2026-07-13 13:09:01.728 -0700
34,45,A,158114,2026-07-13 13:09:01.728 -0700
13,9,A,219622,2026-07-13 13:09:01.728 -0700
32,38,A,203007,2026-07-13 13:09:01.728 -0700
44,38,C,39910,2026-07-13 13:09:01.728 -0700
10,8,B,126512,2026-07-13 13:09:01.728 -0700
28,4,A,206302,2026-07-13 13:09:01.728 -0700
13,45,A,219622,2026-07-13 13:09:01.728 -0700
8,12,A,155078,2026-07-13 13:09:01.728 -0700
13,5,A,219622,2026-07-13 13:09:01.728 -0700
24,16,A,203819,2026-07-13 13:09:01.728 -0700
34,26,A,158114,2026-07-13 13:09:01.728 -0700
20,22,A,203742,2026-07-13 13:09:01.728 -0700
20,13,A,203742,2026-07-13 13:09:01.728 -0700
30,85,C,42988,2026-07-13 13:09:01.728 -0700
3,82,B,37392,2026-07-13 13:09:01.728 -0700
25,22,B,128107,2026-07-13 13:09:01.728 -0700
17,79,B,93188,2026-07-13 13:09:01.728 -0700
5,82,B,34875,2026-07-13 13:09:01.728 -0700
21,10,B,140167,2026-07-13 13:09:01.728 -0700
27,1,A,204184,2026-07-13 13:09:01.728 -0700
28,98,A,206302,2026-07-13 13:09:01.728 -0700
32,40,A,203007,2026-07-13 13:09:01.728 -0700
28,82,A,206302,2026-07-13 13:09:01.728 -0700
31,55,A,203750,2026-07-13 13:09:01.728 -0700
38,12,C,39690,2026-07-13 13:09:01.728 -0700
3,28,B,37392,2026-07-13 13:09:01.728 -0700
45,21,B,118221,2026-07-13 13:09:01.728 -0700
13,97,A,219622,2026-07-13 13:09:01.728 -0700
41,67,A,196321,2026-07-13 13:09:01.728 -0700
37,14,C,39910,2026-07-13 13:09:01.728 -0700
26,44,A,152513,2026-07-13 13:09:01.728 -0700
29,33,B,93638,2026-07-13 13:09:01.728 -0700
35,56,B,103681,2026-07-13 13:09:01.728 -0700
30,82,C,42988,2026-07-13 13:09:01.728 -0700
8,23,A,155078,2026-07-13 13:09:01.728 -0700
37,72,C,39910,2026-07-13 13:09:01.728 -0700
22,58,B,119557,2026-07-13 13:09:01.728 -0700
13,51,A,219622,2026-07-13 13:09:01.728 -0700
34,42,A,158114,2026-07-13 13:09:01.728 -0700
35,60,B,103681,2026-07-13 13:09:01.728 -0700
38,67,C,39690,2026-07-13 13:09:01.728 -0700
42,49,C,39690,2026-07-13 13:09:01.728 -0700
28,67,A,206302,2026-07-13 13:09:01.728 -0700
13,91,A,219622,2026-07-13 13:09:01.728 -0700
8,92,A,155078,2026-07-13 13:09:01.728 -0700
25,56,B,128107,2026-07-13 13:09:01.728 -0700
41,59,A,196321,2026-07-13 13:09:01.728 -0700
19,42,A,203819,2026-07-13 13:09:01.728 -0700
38,4,C,39690,2026-07-13 13:09:01.728 -0700
7,48,B,70713,2026-07-13 13:09:01.728 -0700
18,2,B,120653,2026-07-13 13:09:01.728 -0700
31,77,A,203750,2026-07-13 13:09:01.728 -0700
8,72,A,155078,2026-07-13 13:09:01.728 -0700
38,97,C,39690,2026-07-13 13:09:01.728 -0700
17,23,B,93188,2026-07-13 13:09:01.728 -0700
39,12,A,184109,2026-07-13 13:09:01.728 -0700
10,30,B,126512,2026-07-13 13:09:01.728 -0700
13,38,A,219622,2026-07-13 13:09:01.728 -0700
29,71,B,93638,2026-07-13 13:09:01.728 -0700
22,94,B,119557,2026-07-13 13:09:01.728 -0700
18,21,B,120653,2026-07-13 13:09:01.728 -0700
24,18,A,203819,2026-07-13 13:09:01.728 -0700
1,33,A,151315,2026-07-13 13:09:01.728 -0700
16,8,B,57197,2026-07-13 13:09:01.728 -0700
38,92,C,39690,2026-07-13 13:09:01.728 -0700
4,85,A,205863,2026-07-13 13:09:01.728 -0700
21,30,B,140167,2026-07-13 13:09:01.728 -0700
16,28,B,57197,2026-07-13 13:09:01.728 -0700
6,81,A,202505,2026-07-13 13:09:01.728 -0700
16,33,B,57197,2026-07-13 13:09:01.728 -0700
34,34,A,158114,2026-07-13 13:09:01.728 -0700
25,40,B,128107,2026-07-13 13:09:01.728 -0700
33,81,A,39690,2026-07-13 13:09:01.728 -0700
4,90,A,205863,2026-07-13 13:09:01.728 -0700
20,27,A,203742,2026-07-13 13:09:01.728 -0700
5,18,B,34875,2026-07-13 13:09:01.728 -0700
18,25,B,120653,2026-07-13 13:09:01.728 -0700
40,59,A,155083,2026-07-13 13:09:01.728 -0700
16,18,B,57197,2026-07-13 13:09:01.728 -0700
20,58,A,203742,2026-07-13 13:09:01.728 -0700
10,22,B,126512,2026-07-13 13:09:01.728 -0700
4,10,A,205863,2026-07-13 13:09:01.728 -0700
33,91,A,39690,2026-07-13 13:09:01.728 -0700
9,16,B,125833,2026-07-13 13:09:01.728 -0700
12,85,B,112238,2026-07-13 13:09:01.728 -0700
1,29,A,151315,2026-07-13 13:09:01.728 -0700
16,22,B,57197,2026-07-13 13:09:01.728 -0700
26,19,A,152513,2026-07-13 13:09:01.728 -0700
41,21,A,196321,2026-07-13 13:09:01.728 -0700
24,74,A,203819,2026-07-13 13:09:01.728 -0700
33,79,A,39690,2026-07-13 13:09:01.728 -0700
11,37,A,207499,2026-07-13 13:09:01.728 -0700
13,85,A,219622,2026-07-13 13:09:01.728 -0700
7,10,B,70713,2026-07-13 13:09:01.728 -0700
43,56,C,41062,2026-07-13 13:09:01.728 -0700
7,96,B,70713,2026-07-13 13:09:01.728 -0700
18,96,B,120653,2026-07-13 13:09:01.728 -0700
34,97,A,158114,2026-07-13 13:09:01.728 -0700
7,6,B,70713,2026-07-13 13:09:01.728 -0700
6,28,A,202505,2026-07-13 13:09:01.728 -0700
11,1,A,207499,2026-07-13 13:09:01.728 -0700
18,8,B,120653,2026-07-13 13:09:01.728 -0700
3,31,B,37392,2026-07-13 13:09:01.728 -0700
22,12,B,119557,2026-07-13 13:09:01.728 -0700
19,54,A,203819,2026-07-13 13:09:01.728 -0700
38,91,C,39690,2026-07-13 13:09:01.728 -0700
28,52,A,206302,2026-07-13 13:09:01.728 -0700
18,92,B,120653,2026-07-13 13:09:01.728 -0700
15,80,B,123737,2026-07-13 13:09:01.728 -0700
35,91,B,103681,2026-07-13 13:09:01.728 -0700
45,59,B,118221,2026-07-13 13:09:01.728 -0700
16,94,B,57197,2026-07-13 13:09:01.728 -0700
35,80,B,103681,2026-07-13 13:09:01.728 -0700
31,29,A,203750,2026-07-13 13:09:01.728 -0700
9,55,B,125833,2026-07-13 13:09:01.728 -0700
6,48,A,202505,2026-07-13 13:09:01.728 -0700
32,95,A,203007,2026-07-13 13:09:01.728 -0700
31,72,A,203750,2026-07-13 13:09:01.728 -0700
27,18,A,204184,2026-07-13 13:09:01.728 -0700
43,27,C,41062,2026-07-13 13:09:01.728 -0700
11,72,A,207499,2026-07-13 13:09:01.728 -0700
36,25,A,39910,2026-07-13 13:09:01.728 -0700
27,23,A,204184,2026-07-13 13:09:01.728 -0700
5,85,B,34875,2026-07-13 13:09:01.728 -0700
21,23,B,140167,2026-07-13 13:09:01.728 -0700
18,42,B,120653,2026-07-13 13:09:01.728 -0700
44,17,C,39910,2026-07-13 13:09:01.728 -0700
24,35,A,203819,2026-07-13 13:09:01.728 -0700
2,71,A,202307,2026-07-13 13:09:01.728 -0700
8,91,A,155078,2026-07-13 13:09:01.728 -0700
20,8,A,203742,2026-07-13 13:09:01.728 -0700
18,34,B,120653,2026-07-13 13:09:01.728 -0700
23,90,B,114533,2026-07-13 13:09:01.728 -0700
34,32,A,158114,2026-07-13 13:09:01.728 -0700
5,33,B,34875,2026-07-13 13:09:01.728 -0700
19,41,A,203819,2026-07-13 13:09:01.728 -0700
11,46,A,207499,2026-07-13 13:09:01.728 -0700
45,44,B,118221,2026-07-13 13:09:01.728 -0700
41,52,A,196321,2026-07-13 13:09:01.728 -0700
23,41,B,114533,2026-07-13 13:09:01.728 -0700
4,97,A,205863,2026-07-13 13:09:01.728 -0700
35,7,B,103681,2026-07-13 13:09:01.728 -0700
33,93,A,39690,2026-07-13 13:09:01.728 -0700
10,5,B,126512,2026-07-13 13:09:01.728 -0700
39,35,A,184109,2026-07-13 13:09:01.728 -0700
44,85,C,39910,2026-07-13 13:09:01.728 -0700
11,82,A,207499,2026-07-13 13:09:01.728 -0700
15,83,B,123737,2026-07-13 13:09:01.728 -0700
34,31,A,158114,2026-07-13 13:09:01.728 -0700
21,56,B,140167,2026-07-13 13:09:01.728 -0700
24,12,A,203819,2026-07-13 13:09:01.728 -0700
26,13,A,152513,2026-07-13 13:09:01.728 -0700
27,92,A,204184,2026-07-13 13:09:01.728 -0700
32,4,A,203007,2026-07-13 13:09:01.728 -0700
24,8,A,203819,2026-07-13 13:09:01.728 -0700
7,51,B,70713,2026-07-13 13:09:01.728 -0700
2,12,A,202307,2026-07-13 13:09:01.728 -0700
29,20,B,93638,2026-07-13 13:09:01.728 -0700
43,96,C,41062,2026-07-13 13:09:01.728 -0700
32,80,A,203007,2026-07-13 13:09:01.728 -0700
23,96,B,114533,2026-07-13 13:09:01.728 -0700
5,58,B,34875,2026-07-13 13:09:01.728 -0700
2,46,A,202307,2026-07-13 13:09:01.728 -0700
28,71,A,206302,2026-07-13 13:09:01.728 -0700
7,33,B,70713,2026-07-13 13:09:01.728 -0700
1,11,A,151315,2026-07-13 13:09:01.728 -0700
21,58,B,140167,2026-07-13 13:09:01.728 -0700
28,42,A,206302,2026-07-13 13:09:01.728 -0700
4,95,A,205863,2026-07-13 13:09:01.728 -0700
41,90,A,196321,2026-07-13 13:09:01.728 -0700
25,3,B,128107,2026-07-13 13:09:01.728 -0700
39,30,A,184109,2026-07-13 13:09:01.728 -0700
13,25,A,219622,2026-07-13 13:09:01.728 -0700
29,45,B,93638,2026-07-13 13:09:01.728 -0700
44,99,C,39910,2026-07-13 13:09:01.728 -0700
5,42,B,34875,2026-07-13 13:09:01.728 -0700
21,80,B,140167,2026-07-13 13:09:01.728 -0700
9,60,B,125833,2026-07-13 13:09:01.728 -0700
37,96,C,39910,2026-07-13 13:09:01.728 -0700
16,34,B,57197,2026-07-13 13:09:01.728 -0700
37,20,C,39910,2026-07-13 13:09:01.728 -0700
39,77,A,184109,2026-07-13 13:09:01.728 -0700
33,6,A,39690,2026-07-13 13:09:01.728 -0700
34,60,A,158114,2026-07-13 13:09:01.728 -0700
38,26,C,39690,2026-07-13 13:09:01.728 -0700
4,24,A,205863,2026-07-13 13:09:01.728 -0700
20,14,A,203742,2026-07-13 13:09:01.728 -0700
14,51,A,200898,2026-07-13 13:09:01.728 -0700
5,25,B,34875,2026-07-13 13:09:01.728 -0700
33,33,A,39690,2026-07-13 13:09:01.728 -0700
3,78,B,37392,2026-07-13 13:09:01.728 -0700
23,20,B,114533,2026-07-13 13:09:01.728 -0700
40,51,A,155083,2026-07-13 13:09:01.728 -0700
3,18,B,37392,2026-07-13 13:09:01.728 -0700
42,91,C,39690,2026-07-13 13:09:01.728 -0700
20,96,A,203742,2026-07-13 13:09:01.728 -0700
9,47,B,125833,2026-07-13 13:09:01.728 -0700
32,47,A,203007,2026-07-13 13:09:01.728 -0700
36,6,A,39910,2026-07-13 13:09:01.728 -0700
4,39,A,205863,2026-07-13 13:09:01.728 -0700
42,26,C,39690,2026-07-13 13:09:01.728 -0700
14,78,A,200898,2026-07-13 13:09:01.728 -0700
36,49,A,39910,2026-07-13 13:09:01.728 -0700
42,71,C,39690,2026-07-13 13:09:01.728 -0700
6,51,A,202505,2026-07-13 13:09:01.728 -0700
25,51,B,128107,2026-07-13 13:09:01.728 -0700
44,44,C,39910,2026-07-13 13:09:01.728 -0700
11,78,A,207499,2026-07-13 13:09:01.728 -0700
39,78,A,184109,2026-07-13 13:09:01.728 -0700
36,85,A,39910,2026-07-13 13:09:01.728 -0700
42,41,C,39690,2026-07-13 13:09:01.728 -0700
